DATE,DGS10,DGS2,T10Y2Y
3/19/1979,9.12,9.81,-0.69
3/20/1979,9.13,9.79,-0.66
3/21/1979,9.13,9.79,-0.66
3/22/1979,9.12,9.77,-0.65
3/23/1979,9.12,9.77,-0.65
3/26/1979,9.12,9.76,-0.64
3/27/1979,9.11,9.73,-0.62
3/28/1979,9.07,9.71,-0.64
3/29/1979,9.06,9.67,-0.61
3/30/1979,9.11,9.72,-0.61
4/2/1979,9.11,9.74,-0.63
4/3/1979,9.1,9.73,-0.63
4/4/1979,9.09,9.71,-0.62
4/5/1979,9.07,9.68,-0.61
4/6/1979,9.1,9.75,-0.65
4/9/1979,9.14,9.81,-0.67
4/10/1979,9.17,9.81,-0.64
4/11/1979,9.2,9.85,-0.65
4/12/1979,9.2,9.85,-0.65
4/13/1979,9.195,9.855,-0.66
4/16/1979,9.19,9.86,-0.67
4/17/1979,9.16,9.77,-0.61
4/18/1979,9.15,9.71,-0.56
4/19/1979,9.15,9.68,-0.53
4/20/1979,9.19,9.73,-0.54
4/23/1979,9.21,9.73,-0.52
4/24/1979,9.24,9.75,-0.51
4/25/1979,9.23,9.77,-0.54
4/26/1979,9.27,9.8,-0.53
4/27/1979,9.32,9.93,-0.61
4/30/1979,9.35,9.91,-0.56
5/1/1979,9.36,9.91,-0.55
5/2/1979,9.34,9.91,-0.57
5/3/1979,9.38,9.93,-0.55
5/4/1979,9.39,9.93,-0.54
5/7/1979,9.39,9.91,-0.52
5/8/1979,9.38,9.91,-0.53
5/9/1979,9.36,9.9,-0.54
5/10/1979,9.36,9.92,-0.56
5/11/1979,9.34,9.9,-0.56
5/14/1979,9.3,9.87,-0.57
5/15/1979,9.32,9.87,-0.55
5/16/1979,9.31,9.84,-0.53
5/17/1979,9.24,9.72,-0.48
5/18/1979,9.23,9.71,-0.48
5/21/1979,9.24,9.75,-0.51
5/22/1979,9.15,9.69,-0.54
5/23/1979,9.07,9.65,-0.58
5/24/1979,9.06,9.58,-0.52
5/25/1979,9.01,9.5,-0.49
5/28/1979,9.01,9.5,-0.49
5/29/1979,9.01,9.5,-0.49
5/30/1979,9.035,9.53,-0.495
5/31/1979,9.06,9.56,-0.5
6/1/1979,9.05,9.56,-0.51
6/4/1979,9.06,9.56,-0.5
6/5/1979,9.02,9.5,-0.48
6/6/1979,8.97,9.43,-0.46
6/7/1979,8.89,9.29,-0.4
6/8/1979,8.9,9.25,-0.35
6/11/1979,8.94,9.27,-0.33
6/12/1979,8.79,9.05,-0.26
6/13/1979,8.83,9.08,-0.25
6/14/1979,8.87,9.12,-0.25
6/15/1979,8.96,9.24,-0.28
6/18/1979,8.95,9.26,-0.31
6/19/1979,8.95,9.24,-0.29
6/20/1979,8.94,9.25,-0.31
6/21/1979,8.93,9.25,-0.32
6/22/1979,8.98,9.27,-0.29
6/25/1979,8.93,9.2,-0.27
6/26/1979,8.82,8.97,-0.15
6/27/1979,8.8,8.92,-0.12
6/28/1979,8.8,8.95,-0.15
6/29/1979,8.81,8.97,-0.16
7/2/1979,8.76,8.93,-0.17
7/3/1979,8.77,8.95,-0.18
7/4/1979,8.785,8.965,-0.18
7/5/1979,8.8,8.98,-0.18
7/6/1979,8.82,9,-0.18
7/9/1979,8.86,9.04,-0.18
7/10/1979,8.92,9.04,-0.12
7/11/1979,8.97,9.04,-0.07
7/12/1979,8.95,9.01,-0.06
7/13/1979,8.94,9.01,-0.07
7/16/1979,8.99,9.08,-0.09
7/17/1979,9.01,9.1,-0.09
7/18/1979,9.03,9.1,-0.07
7/19/1979,9.04,9.14,-0.1
7/20/1979,8.98,9.24,-0.26
7/23/1979,9.03,9.28,-0.25
7/24/1979,9.06,9.33,-0.27
7/25/1979,8.99,9.36,-0.37
7/26/1979,8.97,9.25,-0.28
7/27/1979,9.02,9.38,-0.36
7/30/1979,9.03,9.32,-0.29
7/31/1979,9.01,9.31,-0.3
8/1/1979,8.99,9.23,-0.24
8/2/1979,8.91,9.2,-0.29
8/3/1979,8.92,9.27,-0.35
8/6/1979,8.91,9.27,-0.36
8/7/1979,8.91,9.22,-0.31
8/8/1979,8.93,9.25,-0.32
8/9/1979,8.97,9.27,-0.3
8/10/1979,9,9.33,-0.33
8/13/1979,9,9.34,-0.34
8/14/1979,8.98,9.32,-0.34
8/15/1979,9,9.41,-0.41
8/16/1979,9,9.39,-0.39
8/17/1979,9.01,9.44,-0.43
8/20/1979,9.02,9.45,-0.43
8/21/1979,9.04,9.51,-0.47
8/22/1979,9.04,9.55,-0.51
8/23/1979,9.05,9.63,-0.58
8/24/1979,9.14,9.72,-0.58
8/27/1979,9.12,9.68,-0.56
8/28/1979,9.15,9.73,-0.58
8/29/1979,9.14,9.73,-0.59
8/30/1979,9.21,9.77,-0.56
8/31/1979,9.24,9.84,-0.6
9/3/1979,9.28,9.92,-0.64
9/4/1979,9.32,10,-0.68
9/5/1979,9.32,10.02,-0.7
9/6/1979,9.35,10.03,-0.68
9/7/1979,9.34,10.1,-0.76
9/10/1979,9.36,10.13,-0.77
9/11/1979,9.25,10,-0.75
9/12/1979,9.3,10.04,-0.74
9/13/1979,9.34,10.1,-0.76
9/14/1979,9.29,10.02,-0.73
9/17/1979,9.37,10.13,-0.76
9/18/1979,9.36,10.14,-0.78
9/19/1979,9.31,10.08,-0.77
9/20/1979,9.29,10.03,-0.74
9/21/1979,9.26,10,-0.74
9/24/1979,9.34,10.01,-0.67
9/25/1979,9.32,10.01,-0.69
9/26/1979,9.36,10.02,-0.66
9/27/1979,9.44,10.11,-0.67
9/28/1979,9.44,10.1,-0.66
10/1/1979,9.51,10.14,-0.63
10/2/1979,9.47,10.14,-0.67
10/3/1979,9.5,10.14,-0.64
10/4/1979,9.58,10.34,-0.76
10/5/1979,9.6,10.39,-0.79
10/8/1979,9.765,10.755,-0.99
10/9/1979,9.93,11.12,-1.19
10/10/1979,10.09,11.4,-1.31
10/11/1979,10.17,11.26,-1.09
10/12/1979,10.15,11.17,-1.02
10/15/1979,10.31,11.39,-1.08
10/16/1979,10.27,11.39,-1.12
10/17/1979,10.2,11.4,-1.2
10/18/1979,10.41,11.75,-1.34
10/19/1979,10.68,12.15,-1.47
10/22/1979,10.96,12.43,-1.47
10/23/1979,11.02,12.63,-1.61
10/24/1979,10.83,12.52,-1.69
10/25/1979,10.98,12.59,-1.61
10/26/1979,10.67,12.05,-1.38
10/29/1979,10.78,12.19,-1.41
10/30/1979,10.75,12.12,-1.37
10/31/1979,10.72,12.06,-1.34
11/1/1979,10.79,12.08,-1.29
11/2/1979,10.84,12.19,-1.35
11/5/1979,10.85,12.15,-1.3
11/6/1979,10.925,12.255,-1.33
11/7/1979,11,12.36,-1.36
11/8/1979,10.96,12.29,-1.33
11/9/1979,10.68,11.78,-1.1
11/12/1979,10.655,11.71,-1.055
11/13/1979,10.63,11.64,-1.01
11/14/1979,10.75,11.82,-1.07
11/15/1979,10.62,11.68,-1.06
11/16/1979,10.77,11.97,-1.2
11/19/1979,10.8,12.08,-1.28
11/20/1979,10.78,12.12,-1.34
11/21/1979,10.73,12.17,-1.44
11/22/1979,10.62,11.93,-1.31
11/23/1979,10.51,11.69,-1.18
11/26/1979,10.37,11.44,-1.07
11/27/1979,10.24,11.11,-0.87
11/28/1979,10.37,11.23,-0.86
11/29/1979,10.34,11.23,-0.89
11/30/1979,10.38,11.33,-0.95
12/3/1979,10.44,11.42,-0.98
12/4/1979,10.32,11.3,-0.98
12/5/1979,10.27,11.21,-0.94
12/6/1979,10.13,11.08,-0.95
12/7/1979,10.3,11.21,-0.91
12/10/1979,10.27,11.25,-0.98
12/11/1979,10.46,11.6,-1.14
12/12/1979,10.58,11.85,-1.27
12/13/1979,10.51,11.67,-1.16
12/14/1979,10.45,11.47,-1.02
12/17/1979,10.42,11.45,-1.03
12/18/1979,10.34,11.31,-0.97
12/19/1979,10.33,11.38,-1.05
12/20/1979,10.38,11.4,-1.02
12/21/1979,10.39,11.42,-1.03
12/24/1979,10.45,11.44,-0.99
12/25/1979,10.465,11.435,-0.97
12/26/1979,10.48,11.43,-0.95
12/27/1979,10.46,11.39,-0.93
12/28/1979,10.41,11.3,-0.89
12/31/1979,10.33,11.23,-0.9
1/1/1980,10.415,11.31,-0.895
1/2/1980,10.5,11.39,-0.89
1/3/1980,10.6,11.45,-0.85
1/4/1980,10.66,11.47,-0.81
1/7/1980,10.63,11.35,-0.72
1/8/1980,10.57,11.26,-0.69
1/9/1980,10.58,11.24,-0.66
1/10/1980,10.51,11.18,-0.67
1/11/1980,10.68,11.33,-0.65
1/14/1980,10.7,11.35,-0.65
1/15/1980,10.65,11.32,-0.67
1/16/1980,10.65,11.3,-0.65
1/17/1980,10.71,11.37,-0.66
1/18/1980,10.82,11.52,-0.7
1/21/1980,10.96,11.58,-0.62
1/22/1980,10.85,11.56,-0.71
1/23/1980,10.82,11.53,-0.71
1/24/1980,11.01,11.68,-0.67
1/25/1980,11.1,11.82,-0.72
1/28/1980,11.15,11.79,-0.64
1/29/1980,11.21,11.88,-0.67
1/30/1980,11.16,11.84,-0.68
1/31/1980,11.13,11.75,-0.62
2/1/1980,11.29,12.04,-0.75
2/4/1980,11.4,12.12,-0.72
2/5/1980,11.73,12.49,-0.76
2/6/1980,11.92,12.42,-0.5
2/7/1980,11.71,12.21,-0.5
2/8/1980,11.8,12.31,-0.51
2/11/1980,12.01,12.6,-0.59
2/12/1980,11.935,12.56,-0.625
2/13/1980,11.86,12.52,-0.66
2/14/1980,11.97,12.6,-0.63
2/15/1980,12.2,13.13,-0.93
2/18/1980,12.525,13.545,-1.02
2/19/1980,12.85,13.96,-1.11
2/20/1980,12.84,14.03,-1.19
2/21/1980,13.22,14.51,-1.29
2/22/1980,13.06,14.52,-1.46
2/25/1980,13.27,14.62,-1.35
2/26/1980,13.65,14.91,-1.26
2/27/1980,13.46,14.82,-1.36
2/28/1980,12.92,14.41,-1.49
2/29/1980,12.72,14.73,-2.01
3/3/1980,12.79,14.83,-2.04
3/4/1980,12.91,14.86,-1.95
3/5/1980,13.03,14.99,-1.96
3/6/1980,13.13,15.27,-2.14
3/7/1980,12.86,15.2,-2.34
3/10/1980,12.63,14.71,-2.08
3/11/1980,12.41,14.43,-2.02
3/12/1980,12.62,14.74,-2.12
3/13/1980,12.5,14.69,-2.19
3/14/1980,12.52,14.8,-2.28
3/17/1980,12.58,14.82,-2.24
3/18/1980,12.4,14.42,-2.02
3/19/1980,12.35,14.33,-1.98
3/20/1980,12.62,15.03,-2.41
3/21/1980,12.75,15.02,-2.27
3/24/1980,13.17,15.36,-2.19
3/25/1980,13.1,15.19,-2.09
3/26/1980,13.03,15.26,-2.23
3/27/1980,12.97,15.11,-2.14
3/28/1980,12.72,14.89,-2.17
3/31/1980,12.64,14.63,-1.99
4/1/1980,12.69,14.59,-1.9
4/2/1980,12.63,14.52,-1.89
4/3/1980,12.52,14.51,-1.99
4/4/1980,12.325,14.18,-1.855
4/7/1980,12.13,13.85,-1.72
4/8/1980,12.21,13.89,-1.68
4/9/1980,12.06,13.54,-1.48
4/10/1980,12.06,13.57,-1.51
4/11/1980,11.79,13.22,-1.43
4/14/1980,11.62,12.96,-1.34
4/15/1980,11.57,12.72,-1.15
4/16/1980,10.9,11.97,-1.07
4/17/1980,11.13,11.97,-0.84
4/18/1980,11.05,11.76,-0.71
4/21/1980,10.9,11.56,-0.66
4/22/1980,10.82,11.43,-0.61
4/23/1980,10.89,11.38,-0.49
4/24/1980,10.96,11.42,-0.46
4/25/1980,10.95,11.39,-0.44
4/28/1980,10.63,10.74,-0.11
4/29/1980,10.67,10.74,-0.07
4/30/1980,10.76,10.81,-0.05
5/1/1980,10.57,10.7,-0.13
5/2/1980,10.24,10.04,0.2
5/5/1980,10.18,9.85,0.33
5/6/1980,9.8,9.4,0.4
5/7/1980,9.96,9.41,0.55
5/8/1980,10.18,9.48,0.7
5/9/1980,10.3,9.85,0.45
5/12/1980,10.3,9.52,0.78
5/13/1980,10.13,9.38,0.75
5/14/1980,10.14,9.27,0.87
5/15/1980,10.31,9.48,0.83
5/16/1980,10.37,9.76,0.61
5/19/1980,10.53,9.78,0.75
5/20/1980,10.22,9.26,0.96
5/21/1980,10.08,9.14,0.94
5/22/1980,10.1,9.13,0.97
5/23/1980,9.85,8.73,1.12
5/26/1980,9.905,8.775,1.13
5/27/1980,9.96,8.82,1.14
5/28/1980,10.1,9.04,1.06
5/29/1980,10.24,9.16,1.08
5/30/1980,10.25,9.25,1
6/2/1980,10.31,9.34,0.97
6/3/1980,10.16,9.2,0.96
6/4/1980,10.07,9.06,1.01
6/5/1980,10.02,8.97,1.05
6/6/1980,9.81,8.72,1.09
6/9/1980,9.73,8.61,1.12
6/10/1980,9.83,8.79,1.04
6/11/1980,9.7,8.65,1.05
6/12/1980,9.53,8.46,1.07
6/13/1980,9.51,8.39,1.12
6/16/1980,9.47,8.38,1.09
6/17/1980,9.49,8.36,1.13
6/18/1980,9.56,8.58,0.98
6/19/1980,9.56,8.68,0.88
6/20/1980,9.49,8.43,1.06
6/23/1980,9.63,8.59,1.04
6/24/1980,9.68,8.64,1.04
6/25/1980,9.79,8.73,1.06
6/26/1980,9.87,8.8,1.07
6/27/1980,10.04,8.94,1.1
6/30/1980,10.09,8.97,1.12
7/1/1980,10.13,9.01,1.12
7/2/1980,10.19,9.01,1.18
7/3/1980,10.01,8.77,1.24
7/4/1980,10.105,8.855,1.25
7/7/1980,10.2,8.94,1.26
7/8/1980,10.09,8.8,1.29
7/9/1980,10.14,8.83,1.31
7/10/1980,10.21,8.9,1.31
7/11/1980,10.28,8.97,1.31
7/14/1980,10.33,9.16,1.17
7/15/1980,10.17,8.98,1.19
7/16/1980,10.07,8.79,1.28
7/17/1980,10.21,8.89,1.32
7/18/1980,10.2,8.93,1.27
7/21/1980,10.13,8.93,1.2
7/22/1980,10.18,9.02,1.16
7/23/1980,10.12,8.95,1.17
7/24/1980,10.24,9.05,1.19
7/25/1980,10.35,9.15,1.2
7/28/1980,10.46,9.24,1.22
7/29/1980,10.45,9.28,1.17
7/30/1980,10.53,9.33,1.2
7/31/1980,10.76,9.72,1.04
8/1/1980,10.76,9.78,0.98
8/4/1980,10.69,9.66,1.03
8/5/1980,10.7,9.67,1.03
8/6/1980,10.8,9.69,1.11
8/7/1980,10.71,9.67,1.04
8/8/1980,10.87,9.81,1.06
8/11/1980,11.03,10.07,0.96
8/12/1980,10.98,10.03,0.95
8/13/1980,10.89,10.03,0.86
8/14/1980,10.9,10.07,0.83
8/15/1980,10.86,10.12,0.74
8/18/1980,11.13,10.77,0.36
8/19/1980,11.24,10.91,0.33
8/20/1980,11.22,11.11,0.11
8/21/1980,11.3,11.27,0.03
8/22/1980,11.13,11.09,0.04
8/25/1980,11.4,11.34,0.06
8/26/1980,11.42,11.34,0.08
8/27/1980,11.67,11.52,0.15
8/28/1980,11.89,11.77,0.12
8/29/1980,11.55,11.36,0.19
9/1/1980,11.435,11.205,0.23
9/2/1980,11.32,11.05,0.27
9/3/1980,11.08,10.73,0.35
9/4/1980,11.16,10.77,0.39
9/5/1980,11.21,10.89,0.32
9/8/1980,11.29,11.11,0.18
9/9/1980,11.19,11.13,0.06
9/10/1980,11.14,11.03,0.11
9/11/1980,11.32,11.27,0.05
9/12/1980,11.37,11.4,-0.03
9/15/1980,11.62,11.79,-0.17
9/16/1980,11.52,11.68,-0.16
9/17/1980,11.57,11.79,-0.22
9/18/1980,11.53,11.84,-0.31
9/19/1980,11.33,11.59,-0.26
9/22/1980,11.69,12,-0.31
9/23/1980,11.76,12,-0.24
9/24/1980,11.75,11.98,-0.23
9/25/1980,11.91,12.11,-0.2
9/26/1980,11.99,12.4,-0.41
9/29/1980,12.07,12.38,-0.31
9/30/1980,11.86,12.13,-0.27
10/1/1980,11.78,12.02,-0.24
10/2/1980,11.83,12.06,-0.23
10/3/1980,11.4,11.51,-0.11
10/6/1980,11.35,11.41,-0.06
10/7/1980,11.43,11.44,-0.01
10/8/1980,11.51,11.69,-0.18
10/9/1980,11.39,11.6,-0.21
10/10/1980,11.44,11.64,-0.2
10/13/1980,11.405,11.655,-0.25
10/14/1980,11.37,11.67,-0.3
10/15/1980,11.29,11.58,-0.29
10/16/1980,11.47,11.69,-0.22
10/17/1980,11.62,11.91,-0.29
10/20/1980,11.64,12,-0.36
10/21/1980,11.7,12.11,-0.41
10/22/1980,11.88,12.31,-0.43
10/23/1980,11.82,12.31,-0.49
10/24/1980,11.74,12.25,-0.51
10/27/1980,12.13,12.73,-0.6
10/28/1980,12.32,12.91,-0.59
10/29/1980,12.48,12.98,-0.5
10/30/1980,12.48,13.04,-0.56
10/31/1980,12.46,13.08,-0.62
11/3/1980,12.46,13.23,-0.77
11/4/1980,12.535,13.305,-0.77
11/5/1980,12.61,13.38,-0.77
11/6/1980,13.04,13.57,-0.53
11/7/1980,12.66,13.36,-0.7
11/10/1980,12.78,13.29,-0.51
11/11/1980,12.625,13.075,-0.45
11/12/1980,12.47,12.86,-0.39
11/13/1980,12.49,12.89,-0.4
11/14/1980,12.79,13.25,-0.46
11/17/1980,12.95,13.71,-0.76
11/18/1980,12.62,13.47,-0.85
11/19/1980,12.51,13.37,-0.86
11/20/1980,12.59,13.53,-0.94
11/21/1980,12.8,13.83,-1.03
11/24/1980,12.76,13.88,-1.12
11/25/1980,12.74,13.99,-1.25
11/26/1980,12.65,14,-1.35
11/27/1980,12.685,14.065,-1.38
11/28/1980,12.72,14.13,-1.41
12/1/1980,12.92,14.25,-1.33
12/2/1980,12.95,14.25,-1.3
12/3/1980,12.92,14.04,-1.12
12/4/1980,12.91,14.15,-1.24
12/5/1980,12.85,14.34,-1.49
12/8/1980,12.91,14.45,-1.54
12/9/1980,13.1,14.54,-1.44
12/10/1980,13.15,14.59,-1.44
12/11/1980,13.57,14.97,-1.4
12/12/1980,13.21,14.74,-1.53
12/15/1980,13.25,14.83,-1.58
12/16/1980,13.51,15.12,-1.61
12/17/1980,13.28,14.98,-1.7
12/18/1980,13.22,14.89,-1.67
12/19/1980,12.64,14.05,-1.41
12/22/1980,12.14,13.24,-1.1
12/23/1980,12.35,13.04,-0.69
12/24/1980,12.42,13.37,-0.95
12/25/1980,12.335,13.16,-0.825
12/26/1980,12.25,12.95,-0.7
12/29/1980,12.2,12.87,-0.67
12/30/1980,12.39,12.97,-0.58
12/31/1980,12.43,13.06,-0.63
1/1/1981,12.425,13.08,-0.655
1/2/1981,12.42,13.1,-0.68
1/5/1981,12.15,12.28,-0.13
1/6/1981,12.11,12.42,-0.31
1/7/1981,12.38,12.92,-0.54
1/8/1981,12.35,13.09,-0.74
1/9/1981,12.57,13.53,-0.96
1/12/1981,12.45,13.17,-0.72
1/13/1981,12.53,13.3,-0.77
1/14/1981,12.53,12.95,-0.42
1/15/1981,12.62,13.25,-0.63
1/16/1981,12.53,13.08,-0.55
1/19/1981,12.64,13.62,-0.98
1/20/1981,12.5,13.48,-0.98
1/21/1981,12.77,13.79,-1.02
1/22/1981,12.87,13.83,-0.96
1/23/1981,12.84,13.74,-0.9
1/26/1981,12.7,13.4,-0.7
1/27/1981,12.73,13.4,-0.67
1/28/1981,12.77,13.48,-0.71
1/29/1981,12.8,13.42,-0.62
1/30/1981,12.68,13.26,-0.58
2/2/1981,12.86,13.51,-0.65
2/3/1981,12.98,13.7,-0.72
2/4/1981,12.86,13.63,-0.77
2/5/1981,12.95,13.63,-0.68
2/6/1981,13.09,13.89,-0.8
2/9/1981,13.21,13.97,-0.76
2/10/1981,13.27,14.1,-0.83
2/11/1981,13.42,14.34,-0.92
2/12/1981,13.535,14.395,-0.86
2/13/1981,13.65,14.45,-0.8
2/16/1981,13.49,14.21,-0.72
2/17/1981,13.33,13.97,-0.64
2/18/1981,13.3,13.98,-0.68
2/19/1981,13.09,13.72,-0.63
2/20/1981,12.9,13.55,-0.65
2/23/1981,13.19,13.92,-0.73
2/24/1981,13.21,14,-0.79
2/25/1981,13.29,14,-0.71
2/26/1981,13.47,14.1,-0.63
2/27/1981,13.43,14.08,-0.65
3/2/1981,13.62,14.4,-0.78
3/3/1981,13.43,14.13,-0.7
3/4/1981,13.45,14.21,-0.76
3/5/1981,13.43,14.17,-0.74
3/6/1981,13.2,13.91,-0.71
3/9/1981,13.09,13.84,-0.75
3/10/1981,13.08,13.74,-0.66
3/11/1981,13.12,13.79,-0.67
3/12/1981,13.03,13.7,-0.67
3/13/1981,12.86,13.45,-0.59
3/16/1981,12.85,13.3,-0.45
3/17/1981,12.68,13.2,-0.52
3/18/1981,12.58,12.75,-0.17
3/19/1981,12.67,12.84,-0.17
3/20/1981,12.77,12.88,-0.11
3/23/1981,13.13,13.36,-0.23
3/24/1981,13.3,13.55,-0.25
3/25/1981,13.21,13.51,-0.3
3/26/1981,13.34,13.62,-0.28
3/27/1981,13.36,13.67,-0.31
3/30/1981,13.22,13.32,-0.1
3/31/1981,13.13,13.17,-0.04
4/1/1981,13.14,13.19,-0.05
4/2/1981,13.25,13.4,-0.15
4/3/1981,13.4,13.57,-0.17
4/6/1981,13.74,14.13,-0.39
4/7/1981,13.41,13.7,-0.29
4/8/1981,13.61,13.89,-0.28
4/9/1981,13.45,13.87,-0.42
4/10/1981,13.59,13.9,-0.31
4/13/1981,13.68,14.05,-0.37
4/14/1981,13.58,13.92,-0.34
4/15/1981,13.74,14.19,-0.45
4/16/1981,13.79,14.23,-0.44
4/17/1981,13.74,14.28,-0.54
4/20/1981,13.69,14.33,-0.64
4/21/1981,13.73,14.34,-0.61
4/22/1981,13.78,14.41,-0.63
4/23/1981,13.8,14.51,-0.71
4/24/1981,13.88,14.66,-0.78
4/27/1981,13.92,14.73,-0.81
4/28/1981,13.93,14.65,-0.72
4/29/1981,14.05,14.67,-0.62
4/30/1981,14.11,14.84,-0.73
5/1/1981,14.05,14.72,-0.67
5/4/1981,14.47,15.37,-0.9
5/5/1981,14.69,15.94,-1.25
5/6/1981,14.56,15.83,-1.27
5/7/1981,14.33,15.69,-1.36
5/8/1981,14.23,15.69,-1.46
5/11/1981,14.34,15.74,-1.4
5/12/1981,14.46,15.93,-1.47
5/13/1981,14.49,15.94,-1.45
5/14/1981,14.24,15.8,-1.56
5/15/1981,14.07,15.55,-1.48
5/18/1981,13.8,15.19,-1.39
5/19/1981,13.95,15.47,-1.52
5/20/1981,14,15.63,-1.63
5/21/1981,14.05,15.75,-1.7
5/22/1981,13.82,15.48,-1.66
5/25/1981,13.745,15.285,-1.54
5/26/1981,13.67,15.09,-1.42
5/27/1981,13.71,15.14,-1.43
5/28/1981,13.56,14.79,-1.23
5/29/1981,13.5,14.4,-0.9
6/1/1981,13.46,14.47,-1.01
6/2/1981,13.58,14.66,-1.08
6/3/1981,13.55,14.65,-1.1
6/4/1981,13.51,14.76,-1.25
6/5/1981,13.56,14.73,-1.17
6/8/1981,13.36,14.31,-0.95
6/9/1981,13.37,14.41,-1.04
6/10/1981,13.31,14.31,-1
6/11/1981,13.32,14.4,-1.08
6/12/1981,13.35,14.44,-1.09
6/15/1981,13.09,14.03,-0.94
6/16/1981,13.08,14.11,-1.03
6/17/1981,13.23,14.37,-1.14
6/18/1981,13.57,14.66,-1.09
6/19/1981,13.46,14.65,-1.19
6/22/1981,13.44,14.49,-1.05
6/23/1981,13.56,14.59,-1.03
6/24/1981,13.66,14.71,-1.05
6/25/1981,13.7,14.65,-0.95
6/26/1981,13.69,14.59,-0.9
6/29/1981,13.68,14.48,-0.8
6/30/1981,13.86,14.66,-0.8
7/1/1981,14.04,14.94,-0.9
7/2/1981,13.95,14.87,-0.92
7/3/1981,13.88,14.775,-0.895
7/6/1981,13.81,14.68,-0.87
7/7/1981,14.04,14.92,-0.88
7/8/1981,14.11,15.02,-0.91
7/9/1981,14.12,15.14,-1.02
7/10/1981,13.94,14.88,-0.94
7/13/1981,13.99,14.83,-0.84
7/14/1981,14.15,15.07,-0.92
7/15/1981,14.07,15.03,-0.96
7/16/1981,14.11,15.11,-1
7/17/1981,14.09,15.07,-0.98
7/20/1981,14.59,15.96,-1.37
7/21/1981,14.61,16,-1.39
7/22/1981,14.63,15.95,-1.32
7/23/1981,14.57,15.85,-1.28
7/24/1981,14.41,15.64,-1.23
7/27/1981,14.43,15.57,-1.14
7/28/1981,14.53,15.78,-1.25
7/29/1981,14.61,15.76,-1.15
7/30/1981,14.71,15.88,-1.17
7/31/1981,14.67,15.84,-1.17
8/3/1981,14.95,16.16,-1.21
8/4/1981,14.95,16.16,-1.21
8/5/1981,14.91,16.07,-1.16
8/6/1981,14.86,16.03,-1.17
8/7/1981,14.83,16.05,-1.22
8/10/1981,14.65,15.83,-1.18
8/11/1981,14.4,15.67,-1.27
8/12/1981,14.61,16.02,-1.41
8/13/1981,14.65,16.13,-1.48
8/14/1981,14.74,16.19,-1.45
8/17/1981,14.71,16.22,-1.51
8/18/1981,14.79,16.3,-1.51
8/19/1981,14.77,16.32,-1.55
8/20/1981,14.89,16.25,-1.36
8/21/1981,14.97,16.31,-1.34
8/24/1981,15.32,16.86,-1.54
8/25/1981,15.35,16.67,-1.32
8/26/1981,15.31,16.69,-1.38
8/27/1981,15.36,16.75,-1.39
8/28/1981,15.25,16.57,-1.32
8/31/1981,15.41,16.73,-1.32
9/1/1981,15.41,16.78,-1.37
9/2/1981,15.4,16.78,-1.38
9/3/1981,15.48,16.9,-1.42
9/4/1981,15.51,16.89,-1.38
9/7/1981,15.55,16.92,-1.37
9/8/1981,15.59,16.95,-1.36
9/9/1981,15.53,16.95,-1.42
9/10/1981,15.3,16.72,-1.42
9/11/1981,15.05,16.47,-1.42
9/14/1981,15.2,16.43,-1.23
9/15/1981,15.08,16.13,-1.05
9/16/1981,15.11,16.09,-0.98
9/17/1981,14.95,16.01,-1.06
9/18/1981,14.91,16.02,-1.11
9/21/1981,14.78,15.79,-1.01
9/22/1981,15.03,16.04,-1.01
9/23/1981,15.23,16.11,-0.88
9/24/1981,15.31,16.17,-0.86
9/25/1981,15.68,16.53,-0.85
9/28/1981,15.65,16.57,-0.92
9/29/1981,15.76,16.59,-0.83
9/30/1981,15.84,16.69,-0.85
10/1/1981,15.75,16.57,-0.82
10/2/1981,15.41,16.34,-0.93
10/5/1981,15.19,15.87,-0.68
10/6/1981,15.14,15.85,-0.71
10/7/1981,15.04,15.73,-0.69
10/8/1981,15,15.79,-0.79
10/9/1981,14.73,15.2,-0.47
10/12/1981,14.78,15.225,-0.445
10/13/1981,14.83,15.25,-0.42
10/14/1981,14.87,15.35,-0.48
10/15/1981,14.88,15.31,-0.43
10/16/1981,14.94,15.46,-0.52
10/19/1981,14.95,15.48,-0.53
10/20/1981,15.09,15.48,-0.39
10/21/1981,15.34,15.55,-0.21
10/22/1981,15.38,15.56,-0.18
10/23/1981,15.3,15.41,-0.11
10/26/1981,15.6,15.56,0.04
10/27/1981,15.54,15.56,-0.02
10/28/1981,15.44,15.42,0.02
10/29/1981,15.06,15.07,-0.01
10/30/1981,14.63,14.59,0.04
11/2/1981,14.57,14.44,0.13
11/3/1981,14.375,14.275,0.1
11/4/1981,14.18,14.11,0.07
11/5/1981,14.19,14.2,-0.01
11/6/1981,13.94,13.86,0.08
11/9/1981,13.39,13.17,0.22
11/10/1981,13.4,13.22,0.18
11/11/1981,13.295,12.995,0.3
11/12/1981,13.19,12.77,0.42
11/13/1981,13.18,12.83,0.35
11/16/1981,13.07,12.69,0.38
11/17/1981,13.18,12.71,0.47
11/18/1981,13,12.19,0.81
11/19/1981,13.04,12.22,0.82
11/20/1981,13.14,12.21,0.93
11/23/1981,13.44,12.5,0.94
11/24/1981,13.13,12.15,0.98
11/25/1981,12.98,12.13,0.85
11/26/1981,12.95,12.12,0.83
11/27/1981,12.92,12.11,0.81
11/30/1981,13.13,12.36,0.77
12/1/1981,13.37,12.71,0.66
